date,phase_angle,sym_offset_from_full,hexagram,tiangan,visibility,is_pivot,cycle_half
0728-08-10,309.86,129.86,,,morning,False,lower
0728-08-11,322.05,142.05,坤,乙,morning,False,lower
0728-08-12,334.24,154.24,坤,乙,morning,False,lower
0728-08-13,346.43,166.43,,,morning,True,lower
0728-08-14,358.62,178.62,,,none,True,lower
0728-08-15,10.81,-169.19,,,evening,True,upper
0728-08-16,23.0,-157.0,震,庚,evening,False,upper
0728-08-17,35.19,-144.81,震,庚,evening,False,upper
0728-08-18,47.38,-132.62,,,evening,False,upper
0728-08-19,59.57,-120.43,,,evening,False,upper
0728-08-20,71.76,-108.24,,,evening,False,upper
0728-08-21,83.95,-96.05,兑,丁,evening,False,upper
0728-08-22,96.15,-83.85,兑,丁,evening,False,upper
0728-08-23,108.34,-71.66,,,evening,False,upper
0728-08-24,120.53,-59.47,,,evening,False,upper
0728-08-25,132.72,-47.28,,,evening,False,upper
0728-08-26,144.91,-35.09,,,evening,False,upper
0728-08-27,157.1,-22.9,,,evening,False,upper
0728-08-28,169.29,-10.71,乾,甲,evening,True,upper
0728-08-29,181.48,1.48,乾,甲,both,True,lower
0728-08-30,193.67,13.67,乾,甲,morning,True,lower
0728-08-31,205.86,25.86,,,morning,False,lower
0728-09-01,218.05,38.05,巽,辛,morning,False,lower
0728-09-02,230.24,50.24,巽,辛,morning,False,lower
0728-09-03,242.43,62.43,巽,辛,morning,False,lower
0728-09-04,254.63,74.63,,,morning,False,lower
0728-09-05,266.82,86.82,艮,丙,morning,False,lower
0728-09-06,279.01,99.01,艮,丙,morning,False,lower
0728-09-07,291.2,111.2,,,morning,False,lower
0728-09-08,303.39,123.39,,,morning,False,lower
0728-09-09,315.58,135.58,坤,乙,morning,False,lower
0728-09-10,327.77,147.77,坤,乙,morning,False,lower
0728-09-11,339.96,159.96,坤,乙,morning,False,lower
0728-09-12,352.15,172.15,,,none,True,lower
0728-09-13,4.34,-175.66,,,none,True,upper
0728-09-14,16.53,-163.47,震,庚,evening,False,upper
0728-09-15,28.72,-151.28,震,庚,evening,False,upper
0728-09-16,40.91,-139.09,震,庚,evening,False,upper
0728-09-17,53.1,-126.9,,,evening,False,upper
0728-09-18,65.3,-114.7,,,evening,False,upper
0728-09-19,77.49,-102.51,兑,丁,evening,False,upper
0728-09-20,89.68,-90.32,兑,丁,evening,False,upper
0728-09-21,101.87,-78.13,兑,丁,evening,False,upper
0728-09-22,114.06,-65.94,,,evening,False,upper
0728-09-23,126.25,-53.75,,,evening,False,upper
0728-09-24,138.44,-41.56,,,evening,False,upper
0728-09-25,150.63,-29.37,,,evening,False,upper
0728-09-26,162.82,-17.18,,,evening,False,upper
0728-09-27,175.01,-4.99,乾,甲,both,True,upper
0728-09-28,187.2,7.2,乾,甲,both,True,lower
0728-09-29,199.39,19.39,,,morning,False,lower
0728-09-30,211.58,31.58,,,morning,False,lower
0728-10-01,223.78,43.78,巽,辛,morning,False,lower
0728-10-02,235.97,55.97,巽,辛,morning,False,lower
0728-10-03,248.16,68.16,,,morning,False,lower
0728-10-04,260.35,80.35,艮,丙,morning,False,lower
0728-10-05,272.54,92.54,艮,丙,morning,False,lower
0728-10-06,284.73,104.73,艮,丙,morning,False,lower
0728-10-07,296.92,116.92,,,morning,False,lower
0728-10-08,309.11,129.11,,,morning,False,lower
0728-10-09,321.3,141.3,坤,乙,morning,False,lower
0728-10-10,333.49,153.49,坤,乙,morning,False,lower
0728-10-11,345.68,165.68,,,morning,True,lower
0728-10-12,357.87,177.87,,,none,True,lower
0728-10-13,10.06,-169.94,,,evening,True,upper
0728-10-14,22.26,-157.74,震,庚,evening,False,upper
0728-10-15,34.45,-145.55,震,庚,evening,False,upper
0728-10-16,46.64,-133.36,,,evening,False,upper
0728-10-17,58.83,-121.17,,,evening,False,upper
0728-10-18,71.02,-108.98,,,evening,False,upper
0728-10-19,83.21,-96.79,兑,丁,evening,False,upper
0728-10-20,95.4,-84.6,兑,丁,evening,False,upper
0728-10-21,107.59,-72.41,,,evening,False,upper
0728-10-22,119.78,-60.22,,,evening,False,upper
0728-10-23,131.97,-48.03,,,evening,False,upper
0728-10-24,144.16,-35.84,,,evening,False,upper
0728-10-25,156.35,-23.65,,,evening,False,upper
0728-10-26,168.54,-11.46,乾,甲,evening,True,upper
0728-10-27,180.73,0.73,乾,甲,both,True,lower
0728-10-28,192.93,12.93,乾,甲,morning,True,lower
0728-10-29,205.12,25.12,,,morning,False,lower
0728-10-30,217.31,37.31,巽,辛,morning,False,lower
0728-10-31,229.5,49.5,巽,辛,morning,False,lower
0728-11-01,241.69,61.69,巽,辛,morning,False,lower
0728-11-02,253.88,73.88,,,morning,False,lower
0728-11-03,266.07,86.07,艮,丙,morning,False,lower
0728-11-04,278.26,98.26,艮,丙,morning,False,lower
0728-11-05,290.45,110.45,,,morning,False,lower
0728-11-06,302.64,122.64,,,morning,False,lower
0728-11-07,314.83,134.83,,,morning,False,lower
0728-11-08,327.02,147.02,坤,乙,morning,False,lower
0728-11-09,339.21,159.21,坤,乙,morning,False,lower
0728-11-10,351.41,171.41,,,none,True,lower
0728-11-11,3.6,-176.4,,,none,True,upper
0728-11-12,15.79,-164.21,震,庚,evening,False,upper
0728-11-13,27.98,-152.02,震,庚,evening,False,upper
0728-11-14,40.17,-139.83,震,庚,evening,False,upper
0728-11-15,52.36,-127.64,,,evening,False,upper
0728-11-16,64.55,-115.45,,,evening,False,upper
0728-11-17,76.74,-103.26,兑,丁,evening,False,upper
0728-11-18,88.93,-91.07,兑,丁,evening,False,upper
0728-11-19,101.12,-78.88,兑,丁,evening,False,upper
0728-11-20,113.31,-66.69,,,evening,False,upper
0728-11-21,125.5,-54.5,,,evening,False,upper
0728-11-22,137.69,-42.31,,,evening,False,upper
0728-11-23,149.89,-30.11,,,evening,False,upper
0728-11-24,162.08,-17.92,,,evening,False,upper
0728-11-25,174.27,-5.73,乾,甲,both,True,upper
0728-11-26,186.46,6.46,乾,甲,both,True,lower
0728-11-27,198.65,18.65,,,morning,False,lower
0728-11-28,210.84,30.84,,,morning,False,lower
0728-11-29,223.03,43.03,巽,辛,morning,False,lower
0728-11-30,235.22,55.22,巽,辛,morning,False,lower
0728-12-01,247.41,67.41,,,morning,False,lower
0728-12-02,259.6,79.6,艮,丙,morning,False,lower
0728-12-03,271.79,91.79,艮,丙,morning,False,lower
0728-12-04,283.98,103.98,艮,丙,morning,False,lower
0728-12-05,296.17,116.17,,,morning,False,lower
0728-12-06,308.36,128.36,,,morning,False,lower
0728-12-07,320.56,140.56,坤,乙,morning,False,lower
0728-12-08,332.75,152.75,坤,乙,morning,False,lower
0728-12-09,344.94,164.94,坤,乙,morning,False,lower
0728-12-10,357.13,177.13,,,none,True,lower
0728-12-11,9.32,-170.68,,,none,True,upper
0728-12-12,21.51,-158.49,震,庚,evening,False,upper
0728-12-13,33.7,-146.3,震,庚,evening,False,upper
0728-12-14,45.89,-134.11,,,evening,False,upper
0728-12-15,58.08,-121.92,,,evening,False,upper
0728-12-16,70.27,-109.73,,,evening,False,upper
0728-12-17,82.46,-97.54,兑,丁,evening,False,upper
0728-12-18,94.65,-85.35,兑,丁,evening,False,upper
0728-12-19,106.84,-73.16,,,evening,False,upper
0728-12-20,119.04,-60.96,,,evening,False,upper
0728-12-21,131.23,-48.77,,,evening,False,upper
0728-12-22,143.42,-36.58,,,evening,False,upper
0728-12-23,155.61,-24.39,,,evening,False,upper
0728-12-24,167.8,-12.2,乾,甲,evening,True,upper
0728-12-25,179.99,-0.01,乾,甲,both,True,upper
0728-12-26,192.18,12.18,乾,甲,morning,True,lower
0728-12-27,204.37,24.37,,,morning,False,lower
0728-12-28,216.56,36.56,巽,辛,morning,False,lower
0728-12-29,228.75,48.75,巽,辛,morning,False,lower
0728-12-30,240.94,60.94,巽,辛,morning,False,lower
0728-12-31,253.13,73.13,,,morning,False,lower
0729-01-01,265.32,85.32,艮,丙,morning,False,lower
0729-01-02,277.52,97.52,艮,丙,morning,False,lower
0729-01-03,289.71,109.71,,,morning,False,lower
0729-01-04,301.9,121.9,,,morning,False,lower
0729-01-05,314.09,134.09,,,morning,False,lower
0729-01-06,326.28,146.28,坤,乙,morning,False,lower
0729-01-07,338.47,158.47,坤,乙,morning,False,lower
0729-01-08,350.66,170.66,,,none,True,lower
0729-01-09,2.85,-177.15,,,none,True,upper
0729-01-10,15.04,-164.96,震,庚,evening,False,upper
0729-01-11,27.23,-152.77,震,庚,evening,False,upper
0729-01-12,39.42,-140.58,震,庚,evening,False,upper
0729-01-13,51.61,-128.39,,,evening,False,upper
0729-01-14,63.8,-116.2,,,evening,False,upper
0729-01-15,75.99,-104.01,兑,丁,evening,False,upper
0729-01-16,88.19,-91.81,兑,丁,evening,False,upper
0729-01-17,100.38,-79.62,兑,丁,evening,False,upper
0729-01-18,112.57,-67.43,,,evening,False,upper
0729-01-19,124.76,-55.24,,,evening,False,upper
0729-01-20,136.95,-43.05,,,evening,False,upper
0729-01-21,149.14,-30.86,,,evening,False,upper
0729-01-22,161.33,-18.67,,,evening,False,upper
0729-01-23,173.52,-6.48,乾,甲,both,True,upper
0729-01-24,185.71,5.71,乾,甲,both,True,lower
0729-01-25,197.9,17.9,,,morning,False,lower
0729-01-26,210.09,30.09,,,morning,False,lower
0729-01-27,222.28,42.28,巽,辛,morning,False,lower
0729-01-28,234.47,54.47,巽,辛,morning,False,lower
0729-01-29,246.67,66.67,,,morning,False,lower
0729-01-30,258.86,78.86,艮,丙,morning,False,lower
0729-01-31,271.05,91.05,艮,丙,morning,False,lower
0729-02-01,283.24,103.24,艮,丙,morning,False,lower
0729-02-02,295.43,115.43,,,morning,False,lower
0729-02-03,307.62,127.62,,,morning,False,lower
0729-02-04,319.81,139.81,坤,乙,morning,False,lower
0729-02-05,332.0,152.0,坤,乙,morning,False,lower
0729-02-06,344.19,164.19,坤,乙,morning,False,lower
0729-02-07,356.38,176.38,,,none,True,lower
0729-02-08,8.57,-171.43,,,none,True,upper
0729-02-09,20.76,-159.24,震,庚,evening,False,upper
0729-02-10,32.95,-147.05,震,庚,evening,False,upper
0729-02-11,45.15,-134.85,,,evening,False,upper
0729-02-12,57.34,-122.66,,,evening,False,upper
0729-02-13,69.53,-110.47,,,evening,False,upper
0729-02-14,81.72,-98.28,兑,丁,evening,False,upper
0729-02-15,93.91,-86.09,兑,丁,evening,False,upper
0729-02-16,106.1,-73.9,,,evening,False,upper
0729-02-17,118.29,-61.71,,,evening,False,upper
0729-02-18,130.48,-49.52,,,evening,False,upper
0729-02-19,142.67,-37.33,,,evening,False,upper
0729-02-20,154.86,-25.14,,,evening,False,upper
0729-02-21,167.05,-12.95,乾,甲,evening,True,upper
0729-02-22,179.24,-0.76,乾,甲,both,True,upper
0729-02-23,191.43,11.43,乾,甲,morning,True,lower
0729-02-24,203.63,23.63,,,morning,False,lower
0729-02-25,215.82,35.82,巽,辛,morning,False,lower
0729-02-26,228.01,48.01,巽,辛,morning,False,lower
0729-02-27,240.2,60.2,巽,辛,morning,False,lower
0729-02-28,252.39,72.39,,,morning,False,lower
0729-03-01,264.58,84.58,艮,丙,morning,False,lower
0729-03-02,276.77,96.77,艮,丙,morning,False,lower
0729-03-03,288.96,108.96,,,morning,False,lower
0729-03-04,301.15,121.15,,,morning,False,lower
0729-03-05,313.34,133.34,,,morning,False,lower
0729-03-06,325.53,145.53,坤,乙,morning,False,lower
0729-03-07,337.72,157.72,坤,乙,morning,False,lower
0729-03-08,349.91,169.91,,,morning,True,lower
0729-03-09,2.1,-177.9,,,none,True,upper
0729-03-10,14.3,-165.7,,,evening,True,upper
0729-03-11,26.49,-153.51,震,庚,evening,False,upper
0729-03-12,38.68,-141.32,震,庚,evening,False,upper
0729-03-13,50.87,-129.13,,,evening,False,upper
0729-03-14,63.06,-116.94,,,evening,False,upper
0729-03-15,75.25,-104.75,兑,丁,evening,False,upper
0729-03-16,87.44,-92.56,兑,丁,evening,False,upper
0729-03-17,99.63,-80.37,兑,丁,evening,False,upper
0729-03-18,111.82,-68.18,,,evening,False,upper
0729-03-19,124.01,-55.99,,,evening,False,upper
0729-03-20,136.2,-43.8,,,evening,False,upper
0729-03-21,148.39,-31.61,,,evening,False,upper
0729-03-22,160.58,-19.42,,,evening,False,upper
0729-03-23,172.78,-7.22,乾,甲,both,True,upper
0729-03-24,184.97,4.97,乾,甲,both,True,lower
0729-03-25,197.16,17.16,,,morning,False,lower
0729-03-26,209.35,29.35,,,morning,False,lower
0729-03-27,221.54,41.54,巽,辛,morning,False,lower
0729-03-28,233.73,53.73,巽,辛,morning,False,lower
0729-03-29,245.92,65.92,,,morning,False,lower
0729-03-30,258.11,78.11,艮,丙,morning,False,lower
0729-03-31,270.3,90.3,艮,丙,morning,False,lower
0729-04-01,282.49,102.49,艮,丙,morning,False,lower
0729-04-02,294.68,114.68,,,morning,False,lower
0729-04-03,306.87,126.87,,,morning,False,lower
0729-04-04,319.06,139.06,坤,乙,morning,False,lower
0729-04-05,331.26,151.26,坤,乙,morning,False,lower
0729-04-06,343.45,163.45,坤,乙,morning,False,lower
0729-04-07,355.64,175.64,,,none,True,lower
0729-04-08,7.83,-172.17,,,none,True,upper
0729-04-09,20.02,-159.98,震,庚,evening,False,upper
0729-04-10,32.21,-147.79,震,庚,evening,False,upper
0729-04-11,44.4,-135.6,震,庚,evening,False,upper
0729-04-12,56.59,-123.41,,,evening,False,upper
0729-04-13,68.78,-111.22,,,evening,False,upper
0729-04-14,80.97,-99.03,兑,丁,evening,False,upper
0729-04-15,93.16,-86.84,兑,丁,evening,False,upper
0729-04-16,105.35,-74.65,,,evening,False,upper
0729-04-17,117.54,-62.46,,,evening,False,upper
0729-04-18,129.73,-50.27,,,evening,False,upper
0729-04-19,141.93,-38.07,,,evening,False,upper
0729-04-20,154.12,-25.88,,,evening,False,upper
0729-04-21,166.31,-13.69,乾,甲,evening,True,upper
0729-04-22,178.5,-1.5,乾,甲,both,True,upper
0729-04-23,190.69,10.69,乾,甲,morning,True,lower
0729-04-24,202.88,22.88,,,morning,False,lower
0729-04-25,215.07,35.07,巽,辛,morning,False,lower
0729-04-26,227.26,47.26,巽,辛,morning,False,lower
0729-04-27,239.45,59.45,巽,辛,morning,False,lower
0729-04-28,251.64,71.64,,,morning,False,lower
0729-04-29,263.83,83.83,艮,丙,morning,False,lower
0729-04-30,276.02,96.02,艮,丙,morning,False,lower
0729-05-01,288.21,108.21,,,morning,False,lower
0729-05-02,300.41,120.41,,,morning,False,lower
0729-05-03,312.6,132.6,,,morning,False,lower
0729-05-04,324.79,144.79,坤,乙,morning,False,lower
0729-05-05,336.98,156.98,坤,乙,morning,False,lower
0729-05-06,349.17,169.17,,,morning,True,lower
0729-05-07,1.36,-178.64,,,none,True,upper
0729-05-08,13.55,-166.45,,,evening,True,upper
0729-05-09,25.74,-154.26,震,庚,evening,False,upper
0729-05-10,37.93,-142.07,震,庚,evening,False,upper
0729-05-11,50.12,-129.88,,,evening,False,upper
0729-05-12,62.31,-117.69,,,evening,False,upper
0729-05-13,74.5,-105.5,,,evening,False,upper
0729-05-14,86.69,-93.31,兑,丁,evening,False,upper
0729-05-15,98.89,-81.11,兑,丁,evening,False,upper
0729-05-16,111.08,-68.92,,,evening,False,upper
0729-05-17,123.27,-56.73,,,evening,False,upper
0729-05-18,135.46,-44.54,,,evening,False,upper
0729-05-19,147.65,-32.35,,,evening,False,upper
0729-05-20,159.84,-20.16,,,evening,False,upper
0729-05-21,172.03,-7.97,乾,甲,both,True,upper
0729-05-22,184.22,4.22,乾,甲,both,True,lower
0729-05-23,196.41,16.41,,,morning,False,lower
0729-05-24,208.6,28.6,,,morning,False,lower
0729-05-25,220.79,40.79,巽,辛,morning,False,lower
0729-05-26,232.98,52.98,巽,辛,morning,False,lower
0729-05-27,245.17,65.17,,,morning,False,lower
0729-05-28,257.36,77.36,艮,丙,morning,False,lower
0729-05-29,269.56,89.56,艮,丙,morning,False,lower
0729-05-30,281.75,101.75,艮,丙,morning,False,lower
0729-05-31,293.94,113.94,,,morning,False,lower
0729-06-01,306.13,126.13,,,morning,False,lower
0729-06-02,318.32,138.32,坤,乙,morning,False,lower
0729-06-03,330.51,150.51,坤,乙,morning,False,lower
0729-06-04,342.7,162.7,坤,乙,morning,False,lower
0729-06-05,354.89,174.89,,,none,True,lower
0729-06-06,7.08,-172.92,,,none,True,upper
0729-06-07,19.27,-160.73,震,庚,evening,False,upper
0729-06-08,31.46,-148.54,震,庚,evening,False,upper
0729-06-09,43.65,-136.35,震,庚,evening,False,upper
0729-06-10,55.84,-124.16,,,evening,False,upper
0729-06-11,68.04,-111.96,,,evening,False,upper
0729-06-12,80.23,-99.77,兑,丁,evening,False,upper
0729-06-13,92.42,-87.58,兑,丁,evening,False,upper
0729-06-14,104.61,-75.39,兑,丁,evening,False,upper
0729-06-15,116.8,-63.2,,,evening,False,upper
0729-06-16,128.99,-51.01,,,evening,False,upper
0729-06-17,141.18,-38.82,,,evening,False,upper
0729-06-18,153.37,-26.63,,,evening,False,upper
0729-06-19,165.56,-14.44,乾,甲,evening,True,upper
0729-06-20,177.75,-2.25,乾,甲,both,True,upper
0729-06-21,189.94,9.94,乾,甲,both,True,lower
0729-06-22,202.13,22.13,,,morning,False,lower
0729-06-23,214.32,34.32,,,morning,False,lower
0729-06-24,226.52,46.52,巽,辛,morning,False,lower
0729-06-25,238.71,58.71,巽,辛,morning,False,lower
0729-06-26,250.9,70.9,,,morning,False,lower
0729-06-27,263.09,83.09,艮,丙,morning,False,lower
0729-06-28,275.28,95.28,艮,丙,morning,False,lower
0729-06-29,287.47,107.47,,,morning,False,lower
0729-06-30,299.66,119.66,,,morning,False,lower
0729-07-01,311.85,131.85,,,morning,False,lower
0729-07-02,324.04,144.04,坤,乙,morning,False,lower
0729-07-03,336.23,156.23,坤,乙,morning,False,lower
0729-07-04,348.42,168.42,,,morning,True,lower
0729-07-05,0.61,-179.39,,,none,True,upper
0729-07-06,12.8,-167.2,,,evening,True,upper
0729-07-07,24.99,-155.01,震,庚,evening,False,upper
0729-07-08,37.19,-142.81,震,庚,evening,False,upper
0729-07-09,49.38,-130.62,,,evening,False,upper
0729-07-10,61.57,-118.43,,,evening,False,upper
0729-07-11,73.76,-106.24,,,evening,False,upper
0729-07-12,85.95,-94.05,兑,丁,evening,False,upper
0729-07-13,98.14,-81.86,兑,丁,evening,False,upper
0729-07-14,110.33,-69.67,,,evening,False,upper
0729-07-15,122.52,-57.48,,,evening,False,upper
0729-07-16,134.71,-45.29,,,evening,False,upper
0729-07-17,146.9,-33.1,,,evening,False,upper
0729-07-18,159.09,-20.91,,,evening,False,upper
0729-07-19,171.28,-8.72,乾,甲,both,True,upper
0729-07-20,183.47,3.47,乾,甲,both,True,lower
0729-07-21,195.67,15.67,,,morning,False,lower
0729-07-22,207.86,27.86,,,morning,False,lower
0729-07-23,220.05,40.05,巽,辛,morning,False,lower
0729-07-24,232.24,52.24,巽,辛,morning,False,lower
0729-07-25,244.43,64.43,巽,辛,morning,False,lower
0729-07-26,256.62,76.62,艮,丙,morning,False,lower
0729-07-27,268.81,88.81,艮,丙,morning,False,lower
0729-07-28,281.0,101.0,艮,丙,morning,False,lower
0729-07-29,293.19,113.19,,,morning,False,lower
0729-07-30,305.38,125.38,,,morning,False,lower
0729-07-31,317.57,137.57,坤,乙,morning,False,lower
0729-08-01,329.76,149.76,坤,乙,morning,False,lower
0729-08-02,341.95,161.95,坤,乙,morning,False,lower
0729-08-03,354.15,174.15,,,none,True,lower
0729-08-04,6.34,-173.66,,,none,True,upper
0729-08-05,18.53,-161.47,震,庚,evening,False,upper
0729-08-06,30.72,-149.28,震,庚,evening,False,upper
0729-08-07,42.91,-137.09,震,庚,evening,False,upper
0729-08-08,55.1,-124.9,,,evening,False,upper
0729-08-09,67.29,-112.71,,,evening,False,upper
0729-08-10,79.48,-100.52,兑,丁,evening,False,upper
0729-08-11,91.67,-88.33,兑,丁,evening,False,upper
0729-08-12,103.86,-76.14,兑,丁,evening,False,upper
0729-08-13,116.05,-63.95,,,evening,False,upper
0729-08-14,128.24,-51.76,,,evening,False,upper
0729-08-15,140.43,-39.57,,,evening,False,upper
0729-08-16,152.62,-27.38,,,evening,False,upper
0729-08-17,164.82,-15.18,,,evening,False,upper
0729-08-18,177.01,-2.99,乾,甲,both,True,upper
0729-08-19,189.2,9.2,乾,甲,both,True,lower
0729-08-20,201.39,21.39,,,morning,False,lower
0729-08-21,213.58,33.58,,,morning,False,lower
0729-08-22,225.77,45.77,巽,辛,morning,False,lower
0729-08-23,237.96,57.96,巽,辛,morning,False,lower
0729-08-24,250.15,70.15,,,morning,False,lower
0729-08-25,262.34,82.34,艮,丙,morning,False,lower
0729-08-26,274.53,94.53,艮,丙,morning,False,lower
0729-08-27,286.72,106.72,,,morning,False,lower
0729-08-28,298.91,118.91,,,morning,False,lower
0729-08-29,311.1,131.1,,,morning,False,lower
0729-08-30,323.3,143.3,坤,乙,morning,False,lower
0729-08-31,335.49,155.49,坤,乙,morning,False,lower
0729-09-01,347.68,167.68,,,morning,True,lower
0729-09-02,359.87,179.87,,,none,True,lower
0729-09-03,12.06,-167.94,,,evening,True,upper
0729-09-04,24.25,-155.75,震,庚,evening,False,upper
0729-09-05,36.44,-143.56,震,庚,evening,False,upper
0729-09-06,48.63,-131.37,,,evening,False,upper
0729-09-07,60.82,-119.18,,,evening,False,upper
0729-09-08,73.01,-106.99,,,evening,False,upper
0729-09-09,85.2,-94.8,兑,丁,evening,False,upper
0729-09-10,97.39,-82.61,兑,丁,evening,False,upper
0729-09-11,109.58,-70.42,,,evening,False,upper
0729-09-12,121.78,-58.22,,,evening,False,upper
0729-09-13,133.97,-46.03,,,evening,False,upper
0729-09-14,146.16,-33.84,,,evening,False,upper
0729-09-15,158.35,-21.65,,,evening,False,upper
0729-09-16,170.54,-9.46,乾,甲,both,True,upper
0729-09-17,182.73,2.73,乾,甲,both,True,lower
0729-09-18,194.92,14.92,乾,甲,morning,True,lower
0729-09-19,207.11,27.11,,,morning,False,lower
0729-09-20,219.3,39.3,巽,辛,morning,False,lower
0729-09-21,231.49,51.49,巽,辛,morning,False,lower
0729-09-22,243.68,63.68,巽,辛,morning,False,lower
0729-09-23,255.87,75.87,艮,丙,morning,False,lower
